datetime,uv_index,pm25,city,country
2025-11-08 01:00:00,0.0,22.0,San Francisco,US
2025-11-08 02:00:00,0.0,,San Francisco,US
2025-11-08 03:00:00,0.0,,San Francisco,US
2025-11-08 04:00:00,0.0,,San Francisco,US
2025-11-08 05:00:00,0.0,,San Francisco,US
2025-11-08 06:00:00,0.0,,San Francisco,US
2025-11-08 07:00:00,0.0,,San Francisco,US
2025-11-08 08:00:00,0.45,,San Francisco,US
2025-11-08 09:00:00,1.5,,San Francisco,US
2025-11-08 10:00:00,2.7,,San Francisco,US
2025-11-08 11:00:00,3.65,,San Francisco,US
2025-11-08 12:00:00,3.95,,San Francisco,US
2025-11-08 13:00:00,4.05,,San Francisco,US
2025-11-08 14:00:00,3.45,,San Francisco,US
2025-11-08 15:00:00,2.45,,San Francisco,US
2025-11-08 16:00:00,1.25,,San Francisco,US
2025-11-08 17:00:00,0.3,,San Francisco,US
2025-11-08 18:00:00,0.0,,San Francisco,US
2025-11-08 19:00:00,0.0,,San Francisco,US
2025-11-08 20:00:00,0.0,,San Francisco,US
2025-11-08 21:00:00,0.0,,San Francisco,US
2025-11-08 22:00:00,0.0,,San Francisco,US
2025-11-08 23:00:00,0.0,25.0,San Francisco,US
2025-11-09 00:00:00,0.0,25.0,San Francisco,US
2025-11-09 01:00:00,0.0,25.0,San Francisco,US
2025-11-09 02:00:00,0.0,,San Francisco,US
2025-11-09 03:00:00,0.0,,San Francisco,US
2025-11-09 04:00:00,0.0,,San Francisco,US
2025-11-09 05:00:00,0.0,,San Francisco,US
2025-11-09 06:00:00,0.0,,San Francisco,US
2025-11-09 07:00:00,0.0,,San Francisco,US
2025-11-09 08:00:00,0.45,,San Francisco,US
2025-11-09 09:00:00,1.45,,San Francisco,US
2025-11-09 10:00:00,2.65,,San Francisco,US
2025-11-09 11:00:00,3.6,,San Francisco,US
2025-11-09 12:00:00,4.0,,San Francisco,US
2025-11-09 13:00:00,3.8,,San Francisco,US
2025-11-09 14:00:00,3.3,,San Francisco,US
2025-11-09 15:00:00,2.35,,San Francisco,US
2025-11-09 16:00:00,1.2,,San Francisco,US
2025-11-09 17:00:00,0.25,,San Francisco,US
2025-11-09 18:00:00,0.0,,San Francisco,US
2025-11-09 19:00:00,0.0,,San Francisco,US
2025-11-09 20:00:00,0.0,,San Francisco,US
2025-11-09 21:00:00,0.0,,San Francisco,US
2025-11-09 22:00:00,0.0,,San Francisco,US
2025-11-09 23:00:00,0.0,23.0,San Francisco,US
2025-11-10 00:00:00,0.0,23.0,San Francisco,US
2025-11-10 01:00:00,0.0,23.0,San Francisco,US
2025-11-10 02:00:00,0.0,,San Francisco,US
2025-11-10 03:00:00,0.0,,San Francisco,US
2025-11-10 04:00:00,0.0,,San Francisco,US
2025-11-10 05:00:00,0.0,,San Francisco,US
2025-11-10 06:00:00,0.0,,San Francisco,US
2025-11-10 07:00:00,0.0,,San Francisco,US
2025-11-10 08:00:00,0.4,,San Francisco,US
2025-11-10 09:00:00,1.35,,San Francisco,US
2025-11-10 10:00:00,2.55,,San Francisco,US
2025-11-10 11:00:00,3.5,,San Francisco,US
2025-11-10 12:00:00,3.95,,San Francisco,US
2025-11-10 13:00:00,3.85,,San Francisco,US
2025-11-10 14:00:00,3.05,,San Francisco,US
2025-11-10 15:00:00,2.2,,San Francisco,US
2025-11-10 16:00:00,1.05,,San Francisco,US
2025-11-10 17:00:00,0.2,,San Francisco,US
2025-11-10 18:00:00,0.0,,San Francisco,US
2025-11-10 19:00:00,0.0,,San Francisco,US
2025-11-10 20:00:00,0.0,,San Francisco,US
2025-11-10 21:00:00,0.0,,San Francisco,US
2025-11-10 22:00:00,0.0,,San Francisco,US
2025-11-10 23:00:00,0.0,52.0,San Francisco,US
2025-11-11 00:00:00,0.0,28.0,San Francisco,US
2025-11-11 01:00:00,0.0,28.0,San Francisco,US
2025-11-11 02:00:00,0.0,,San Francisco,US
2025-11-11 03:00:00,0.0,,San Francisco,US
2025-11-11 04:00:00,0.0,,San Francisco,US
2025-11-11 05:00:00,0.0,,San Francisco,US
2025-11-11 06:00:00,0.0,,San Francisco,US
2025-11-11 07:00:00,0.0,,San Francisco,US
2025-11-11 08:00:00,0.3,,San Francisco,US
2025-11-11 09:00:00,0.85,,San Francisco,US
2025-11-11 10:00:00,1.35,,San Francisco,US
2025-11-11 11:00:00,3.0,,San Francisco,US
2025-11-11 12:00:00,3.0,,San Francisco,US
2025-11-11 13:00:00,2.8,,San Francisco,US
2025-11-11 14:00:00,2.15,,San Francisco,US
2025-11-11 15:00:00,1.9,,San Francisco,US
2025-11-11 16:00:00,0.9,,San Francisco,US
2025-11-11 17:00:00,0.2,,San Francisco,US
2025-11-11 18:00:00,0.0,,San Francisco,US
2025-11-11 19:00:00,0.0,,San Francisco,US
2025-11-11 20:00:00,0.0,,San Francisco,US
2025-11-11 21:00:00,0.0,,San Francisco,US
2025-11-11 22:00:00,0.0,,San Francisco,US
2025-11-11 23:00:00,0.0,31.0,San Francisco,US
2025-11-12 00:00:00,0.0,24.0,San Francisco,US
2025-11-12 01:00:00,0.0,24.0,San Francisco,US
2025-11-12 02:00:00,0.0,,San Francisco,US
2025-11-12 03:00:00,0.0,,San Francisco,US
2025-11-12 04:00:00,0.0,,San Francisco,US
2025-11-12 05:00:00,0.0,,San Francisco,US
2025-11-12 06:00:00,0.0,,San Francisco,US
2025-11-12 07:00:00,0.0,,San Francisco,US
2025-11-12 08:00:00,0.15,,San Francisco,US
2025-11-12 09:00:00,0.45,,San Francisco,US
2025-11-12 10:00:00,0.75,,San Francisco,US
2025-11-12 11:00:00,1.7,,San Francisco,US
2025-11-12 12:00:00,1.55,,San Francisco,US
2025-11-12 13:00:00,1.35,,San Francisco,US
2025-11-12 14:00:00,1.5,,San Francisco,US
2025-11-12 15:00:00,1.2,,San Francisco,US
2025-11-12 16:00:00,0.35,,San Francisco,US
2025-11-12 17:00:00,0.1,,San Francisco,US
2025-11-12 18:00:00,0.0,,San Francisco,US
2025-11-12 19:00:00,0.0,,San Francisco,US
2025-11-12 20:00:00,0.0,,San Francisco,US
2025-11-12 21:00:00,0.0,,San Francisco,US
2025-11-12 22:00:00,0.0,,San Francisco,US
2025-11-12 23:00:00,0.0,11.0,San Francisco,US
2025-11-13 00:00:00,0.0,29.0,San Francisco,US
2025-11-13 01:00:00,0.0,29.0,San Francisco,US
2025-11-13 02:00:00,0.0,,San Francisco,US
2025-11-13 03:00:00,0.0,,San Francisco,US
2025-11-13 04:00:00,0.0,,San Francisco,US
2025-11-13 05:00:00,0.0,,San Francisco,US
2025-11-13 06:00:00,0.0,,San Francisco,US
2025-11-13 07:00:00,0.0,,San Francisco,US
2025-11-13 08:00:00,0.05,,San Francisco,US
2025-11-13 09:00:00,0.35,,San Francisco,US
2025-11-13 10:00:00,0.2,,San Francisco,US
2025-11-13 11:00:00,0.15,,San Francisco,US
2025-11-13 12:00:00,0.35,,San Francisco,US
2025-11-13 13:00:00,0.6,,San Francisco,US
2025-11-13 14:00:00,0.4,,San Francisco,US
2025-11-13 15:00:00,0.2,,San Francisco,US
2025-11-13 16:00:00,0.05,,San Francisco,US
2025-11-13 17:00:00,0.05,,San Francisco,US
2025-11-13 18:00:00,0.0,,San Francisco,US
2025-11-13 19:00:00,0.0,,San Francisco,US
2025-11-13 20:00:00,0.0,,San Francisco,US
2025-11-13 21:00:00,0.0,,San Francisco,US
2025-11-13 22:00:00,0.0,,San Francisco,US
2025-11-13 23:00:00,0.0,39.0,San Francisco,US
2025-11-14 00:00:00,0.0,26.0,San Francisco,US
2025-11-14 01:00:00,0.0,26.0,San Francisco,US
2025-11-14 02:00:00,0.0,,San Francisco,US
2025-11-14 03:00:00,0.0,,San Francisco,US
2025-11-14 04:00:00,0.0,,San Francisco,US
2025-11-14 05:00:00,0.0,,San Francisco,US
2025-11-14 06:00:00,0.0,,San Francisco,US
2025-11-14 07:00:00,0.0,,San Francisco,US
2025-11-14 08:00:00,0.35,,San Francisco,US
2025-11-14 09:00:00,1.25,,San Francisco,US
2025-11-14 10:00:00,2.25,,San Francisco,US
2025-11-14 11:00:00,3.25,,San Francisco,US
2025-11-14 12:00:00,3.55,,San Francisco,US
2025-11-14 13:00:00,3.65,,San Francisco,US
2025-11-14 14:00:00,3.1,,San Francisco,US
2025-11-14 15:00:00,2.15,,San Francisco,US
2025-11-14 16:00:00,1.1,,San Francisco,US
2025-11-14 17:00:00,0.2,,San Francisco,US
2025-11-14 18:00:00,0.0,,San Francisco,US
2025-11-14 19:00:00,0.0,,San Francisco,US
2025-11-14 20:00:00,0.0,,San Francisco,US
2025-11-14 21:00:00,0.0,,San Francisco,US
2025-11-14 22:00:00,0.0,,San Francisco,US
2025-11-14 23:00:00,0.0,26.0,San Francisco,US
2025-11-15 00:00:00,0.0,29.0,San Francisco,US
2025-11-15 01:00:00,0.0,29.0,San Francisco,US
2025-11-15 02:00:00,0.0,,San Francisco,US
2025-11-15 03:00:00,0.0,,San Francisco,US
2025-11-15 04:00:00,0.0,,San Francisco,US
2025-11-15 05:00:00,0.0,,San Francisco,US
2025-11-15 06:00:00,0.0,,San Francisco,US
2025-11-15 07:00:00,0.0,,San Francisco,US
2025-11-15 08:00:00,0.25,,San Francisco,US
2025-11-15 09:00:00,1.1,,San Francisco,US
2025-11-15 10:00:00,2.1,,San Francisco,US
2025-11-15 11:00:00,2.85,,San Francisco,US
2025-11-15 12:00:00,3.15,,San Francisco,US
2025-11-15 13:00:00,1.65,,San Francisco,US
2025-11-15 14:00:00,1.15,,San Francisco,US
2025-11-15 15:00:00,0.65,,San Francisco,US
2025-11-15 16:00:00,0.55,,San Francisco,US
2025-11-15 17:00:00,0.05,,San Francisco,US
2025-11-15 18:00:00,0.0,,San Francisco,US
2025-11-15 19:00:00,0.0,,San Francisco,US
2025-11-15 20:00:00,0.0,,San Francisco,US
2025-11-15 21:00:00,0.0,,San Francisco,US
2025-11-15 22:00:00,0.0,,San Francisco,US
2025-11-15 23:00:00,0.0,,San Francisco,US
2025-11-16 00:00:00,0.0,,San Francisco,US
2025-11-16 01:00:00,0.0,,San Francisco,US
2025-11-16 02:00:00,0.0,,San Francisco,US
2025-11-16 03:00:00,0.0,,San Francisco,US
2025-11-16 04:00:00,0.0,,San Francisco,US
2025-11-16 05:00:00,0.0,,San Francisco,US
2025-11-16 06:00:00,0.0,,San Francisco,US
2025-11-16 07:00:00,0.0,,San Francisco,US
2025-11-16 08:00:00,0.25,,San Francisco,US
2025-11-16 09:00:00,0.85,,San Francisco,US
2025-11-16 10:00:00,2.05,,San Francisco,US
2025-11-16 11:00:00,2.9,,San Francisco,US
2025-11-16 12:00:00,2.05,,San Francisco,US
2025-11-16 13:00:00,0.65,,San Francisco,US
2025-11-16 14:00:00,0.4,,San Francisco,US
2025-11-16 15:00:00,0.2,,San Francisco,US
2025-11-16 16:00:00,0.1,,San Francisco,US
2025-11-16 17:00:00,0.0,,San Francisco,US
2025-11-16 18:00:00,0.0,,San Francisco,US
2025-11-16 19:00:00,0.0,,San Francisco,US
2025-11-16 20:00:00,0.0,,San Francisco,US
2025-11-16 21:00:00,0.0,,San Francisco,US
2025-11-16 22:00:00,0.0,,San Francisco,US
2025-11-16 23:00:00,0.0,,San Francisco,US
2025-10-17 00:00:00,0.0,,San Jose,US
2025-10-17 01:00:00,0.0,,San Jose,US
2025-10-17 02:00:00,0.0,,San Jose,US
2025-10-17 03:00:00,0.0,,San Jose,US
2025-10-17 04:00:00,0.0,,San Jose,US
2025-10-17 05:00:00,0.0,,San Jose,US
2025-10-17 06:00:00,0.0,,San Jose,US
2025-10-17 07:00:00,0.1,,San Jose,US
2025-10-17 08:00:00,0.9,,San Jose,US
2025-10-17 09:00:00,2.2,,San Jose,US
2025-10-17 10:00:00,3.6,,San Jose,US
2025-10-17 11:00:00,4.65,,San Jose,US
2025-10-17 12:00:00,5.2,,San Jose,US
2025-10-17 13:00:00,5.15,,San Jose,US
2025-10-17 14:00:00,4.45,,San Jose,US
2025-10-17 15:00:00,3.3,,San Jose,US
2025-10-17 16:00:00,1.9,,San Jose,US
2025-10-17 17:00:00,0.65,,San Jose,US
2025-10-17 18:00:00,0.05,,San Jose,US
2025-10-17 19:00:00,0.0,,San Jose,US
2025-10-17 20:00:00,0.0,,San Jose,US
2025-10-17 21:00:00,0.0,,San Jose,US
2025-10-17 22:00:00,0.0,,San Jose,US
2025-10-17 23:00:00,0.0,57.0,San Jose,US
2025-10-18 00:00:00,0.0,54.0,San Jose,US
2025-10-18 01:00:00,0.0,54.0,San Jose,US
2025-10-18 02:00:00,0.0,,San Jose,US
2025-10-18 03:00:00,0.0,,San Jose,US
2025-10-18 04:00:00,0.0,,San Jose,US
2025-10-18 05:00:00,0.0,,San Jose,US
2025-10-18 06:00:00,0.0,,San Jose,US
2025-10-18 07:00:00,0.1,,San Jose,US
2025-10-18 08:00:00,0.9,,San Jose,US
2025-10-18 09:00:00,2.2,,San Jose,US
2025-10-18 10:00:00,3.55,,San Jose,US
2025-10-18 11:00:00,4.65,,San Jose,US
2025-10-18 12:00:00,5.15,,San Jose,US
2025-10-18 13:00:00,5.1,,San Jose,US
2025-10-18 14:00:00,4.4,,San Jose,US
2025-10-18 15:00:00,3.25,,San Jose,US
2025-10-18 16:00:00,1.85,,San Jose,US
2025-10-18 17:00:00,0.65,,San Jose,US
2025-10-18 18:00:00,0.05,,San Jose,US
2025-10-18 19:00:00,0.0,,San Jose,US
2025-10-18 20:00:00,0.0,,San Jose,US
2025-10-18 21:00:00,0.0,,San Jose,US
2025-10-18 22:00:00,0.0,,San Jose,US
2025-10-18 23:00:00,0.0,51.0,San Jose,US
2025-10-19 00:00:00,0.0,53.0,San Jose,US
2025-10-19 01:00:00,0.0,53.0,San Jose,US
2025-10-19 02:00:00,0.0,,San Jose,US
2025-10-19 03:00:00,0.0,,San Jose,US
2025-10-19 04:00:00,0.0,,San Jose,US
2025-10-19 05:00:00,0.0,,San Jose,US
2025-10-19 06:00:00,0.0,,San Jose,US
2025-10-19 07:00:00,0.1,,San Jose,US
2025-10-19 08:00:00,0.85,,San Jose,US
2025-10-19 09:00:00,2.1,,San Jose,US
2025-10-19 10:00:00,3.45,,San Jose,US
2025-10-19 11:00:00,4.55,,San Jose,US
2025-10-19 12:00:00,5.1,,San Jose,US
2025-10-19 13:00:00,5.0,,San Jose,US
2025-10-19 14:00:00,4.3,,San Jose,US
2025-10-19 15:00:00,3.15,,San Jose,US
2025-10-19 16:00:00,1.8,,San Jose,US
2025-10-19 17:00:00,0.6,,San Jose,US
2025-10-19 18:00:00,0.05,,San Jose,US
2025-10-19 19:00:00,0.0,,San Jose,US
2025-10-19 20:00:00,0.0,,San Jose,US
2025-10-19 21:00:00,0.0,,San Jose,US
2025-10-19 22:00:00,0.0,,San Jose,US
2025-10-19 23:00:00,0.0,55.0,San Jose,US
2025-10-20 00:00:00,0.0,45.0,San Jose,US
2025-10-20 01:00:00,0.0,45.0,San Jose,US
2025-10-20 02:00:00,0.0,,San Jose,US
2025-10-20 03:00:00,0.0,,San Jose,US
2025-10-20 04:00:00,0.0,,San Jose,US
2025-10-20 05:00:00,0.0,,San Jose,US
2025-10-20 06:00:00,0.0,,San Jose,US
2025-10-20 07:00:00,0.1,,San Jose,US
2025-10-20 08:00:00,0.85,,San Jose,US
2025-10-20 09:00:00,2.1,,San Jose,US
2025-10-20 10:00:00,3.4,,San Jose,US
2025-10-20 11:00:00,4.45,,San Jose,US
2025-10-20 12:00:00,5.0,,San Jose,US
2025-10-20 13:00:00,4.95,,San Jose,US
2025-10-20 14:00:00,4.25,,San Jose,US
2025-10-20 15:00:00,3.1,,San Jose,US
2025-10-20 16:00:00,1.75,,San Jose,US
2025-10-20 17:00:00,0.55,,San Jose,US
2025-10-20 18:00:00,0.0,,San Jose,US
2025-10-20 19:00:00,0.0,,San Jose,US
2025-10-20 20:00:00,0.0,,San Jose,US
2025-10-20 21:00:00,0.0,,San Jose,US
2025-10-20 22:00:00,0.0,,San Jose,US
2025-10-20 23:00:00,0.0,,San Jose,US
2025-10-21 00:00:00,0.0,,San Jose,US
2025-10-21 01:00:00,0.0,,San Jose,US
2025-10-21 02:00:00,0.0,,San Jose,US
2025-10-21 03:00:00,0.0,,San Jose,US
2025-10-21 04:00:00,0.0,,San Jose,US
2025-10-21 05:00:00,0.0,,San Jose,US
2025-10-21 06:00:00,0.0,,San Jose,US
2025-10-21 07:00:00,0.1,,San Jose,US
2025-10-21 08:00:00,0.8,,San Jose,US
2025-10-21 09:00:00,2.05,,San Jose,US
2025-10-21 10:00:00,3.4,,San Jose,US
2025-10-21 11:00:00,4.4,,San Jose,US
2025-10-21 12:00:00,4.95,,San Jose,US
2025-10-21 13:00:00,4.9,,San Jose,US
2025-10-21 14:00:00,4.2,,San Jose,US
2025-10-21 15:00:00,3.05,,San Jose,US
2025-10-21 16:00:00,1.7,,San Jose,US
2025-10-21 17:00:00,0.55,,San Jose,US
2025-10-21 18:00:00,0.0,,San Jose,US
2025-10-21 19:00:00,0.0,,San Jose,US
2025-10-21 20:00:00,0.0,,San Jose,US
2025-10-21 21:00:00,0.0,,San Jose,US
2025-10-21 22:00:00,0.0,,San Jose,US
2025-10-21 23:00:00,0.0,46.0,San Jose,US
2025-10-22 00:00:00,0.0,33.0,San Jose,US
2025-10-22 01:00:00,0.0,33.0,San Jose,US
2025-10-22 02:00:00,0.0,,San Jose,US
2025-10-22 03:00:00,0.0,,San Jose,US
2025-10-22 04:00:00,0.0,,San Jose,US
2025-10-22 05:00:00,0.0,,San Jose,US
2025-10-22 06:00:00,0.0,,San Jose,US
2025-10-22 07:00:00,0.05,,San Jose,US
2025-10-22 08:00:00,0.6,,San Jose,US
2025-10-22 09:00:00,1.8,,San Jose,US
2025-10-22 10:00:00,3.3,,San Jose,US
2025-10-22 11:00:00,4.35,,San Jose,US
2025-10-22 12:00:00,4.9,,San Jose,US
2025-10-22 13:00:00,4.8,,San Jose,US
2025-10-22 14:00:00,4.1,,San Jose,US
2025-10-22 15:00:00,3.0,,San Jose,US
2025-10-22 16:00:00,1.7,,San Jose,US
2025-10-22 17:00:00,0.55,,San Jose,US
2025-10-22 18:00:00,0.0,,San Jose,US
2025-10-22 19:00:00,0.0,,San Jose,US
2025-10-22 20:00:00,0.0,,San Jose,US
2025-10-22 21:00:00,0.0,,San Jose,US
2025-10-22 22:00:00,0.0,,San Jose,US
2025-10-22 23:00:00,0.0,56.0,San Jose,US
2025-10-23 00:00:00,0.0,37.0,San Jose,US
2025-10-23 01:00:00,0.0,37.0,San Jose,US
2025-10-23 02:00:00,0.0,,San Jose,US
2025-10-23 03:00:00,0.0,,San Jose,US
2025-10-23 04:00:00,0.0,,San Jose,US
2025-10-23 05:00:00,0.0,,San Jose,US
2025-10-23 06:00:00,0.0,,San Jose,US
2025-10-23 07:00:00,0.05,,San Jose,US
2025-10-23 08:00:00,0.75,,San Jose,US
2025-10-23 09:00:00,2.0,,San Jose,US
2025-10-23 10:00:00,3.35,,San Jose,US
2025-10-23 11:00:00,4.35,,San Jose,US
2025-10-23 12:00:00,4.9,,San Jose,US
2025-10-23 13:00:00,4.8,,San Jose,US
2025-10-23 14:00:00,4.15,,San Jose,US
2025-10-23 15:00:00,3.0,,San Jose,US
2025-10-23 16:00:00,1.65,,San Jose,US
2025-10-23 17:00:00,0.5,,San Jose,US
2025-10-23 18:00:00,0.0,,San Jose,US
2025-10-23 19:00:00,0.0,,San Jose,US
2025-10-23 20:00:00,0.0,,San Jose,US
2025-10-23 21:00:00,0.0,,San Jose,US
2025-10-23 22:00:00,0.0,,San Jose,US
2025-10-23 23:00:00,0.0,52.0,San Jose,US
2025-10-24 00:00:00,0.0,31.0,San Jose,US
2025-10-24 01:00:00,0.0,31.0,San Jose,US
2025-10-24 02:00:00,0.0,,San Jose,US
2025-10-24 03:00:00,0.0,,San Jose,US
2025-10-24 04:00:00,0.0,,San Jose,US
2025-10-24 05:00:00,0.0,,San Jose,US
2025-10-24 06:00:00,0.0,,San Jose,US
2025-10-24 07:00:00,0.05,,San Jose,US
2025-10-24 08:00:00,0.75,,San Jose,US
2025-10-24 09:00:00,1.85,,San Jose,US
2025-10-24 10:00:00,3.05,,San Jose,US
2025-10-24 11:00:00,3.95,,San Jose,US
2025-10-24 12:00:00,4.9,,San Jose,US
2025-10-24 13:00:00,4.55,,San Jose,US
2025-10-24 14:00:00,3.5,,San Jose,US
2025-10-24 15:00:00,2.2,,San Jose,US
2025-10-24 16:00:00,1.4,,San Jose,US
2025-10-24 17:00:00,0.5,,San Jose,US
2025-10-24 18:00:00,0.0,,San Jose,US
2025-10-24 19:00:00,0.0,,San Jose,US
2025-10-24 20:00:00,0.0,,San Jose,US
2025-10-24 21:00:00,0.0,,San Jose,US
2025-10-24 22:00:00,0.0,,San Jose,US
2025-10-24 23:00:00,0.0,26.0,San Jose,US
2025-10-25 00:00:00,0.0,39.0,San Jose,US
2025-10-25 01:00:00,0.0,39.0,San Jose,US
2025-10-25 02:00:00,0.0,,San Jose,US
2025-10-25 03:00:00,0.0,,San Jose,US
2025-10-25 04:00:00,0.0,,San Jose,US
2025-10-25 05:00:00,0.0,,San Jose,US
2025-10-25 06:00:00,0.0,,San Jose,US
2025-10-25 07:00:00,0.05,,San Jose,US
2025-10-25 08:00:00,0.45,,San Jose,US
2025-10-25 09:00:00,0.35,,San Jose,US
2025-10-25 10:00:00,0.8,,San Jose,US
2025-10-25 11:00:00,0.8,,San Jose,US
2025-10-25 12:00:00,2.15,,San Jose,US
2025-10-25 13:00:00,3.2,,San Jose,US
2025-10-25 14:00:00,3.05,,San Jose,US
2025-10-25 15:00:00,2.25,,San Jose,US
2025-10-25 16:00:00,1.15,,San Jose,US
2025-10-25 17:00:00,0.4,,San Jose,US
2025-10-25 18:00:00,0.0,,San Jose,US
2025-10-25 19:00:00,0.0,,San Jose,US
2025-10-25 20:00:00,0.0,,San Jose,US
2025-10-25 21:00:00,0.0,,San Jose,US
2025-10-25 22:00:00,0.0,,San Jose,US
2025-10-25 23:00:00,0.0,31.0,San Jose,US
2025-10-26 00:00:00,0.0,34.0,San Jose,US
2025-10-26 01:00:00,0.0,34.0,San Jose,US
2025-10-26 02:00:00,0.0,,San Jose,US
2025-10-26 03:00:00,0.0,,San Jose,US
2025-10-26 04:00:00,0.0,,San Jose,US
2025-10-26 05:00:00,0.0,,San Jose,US
2025-10-26 06:00:00,0.0,,San Jose,US
2025-10-26 07:00:00,0.05,,San Jose,US
2025-10-26 08:00:00,0.7,,San Jose,US
2025-10-26 09:00:00,1.85,,San Jose,US
2025-10-26 10:00:00,3.2,,San Jose,US
2025-10-26 11:00:00,3.7,,San Jose,US
2025-10-26 12:00:00,3.2,,San Jose,US
2025-10-26 13:00:00,0.95,,San Jose,US
2025-10-26 14:00:00,1.65,,San Jose,US
2025-10-26 15:00:00,1.85,,San Jose,US
2025-10-26 16:00:00,0.55,,San Jose,US
2025-10-26 17:00:00,0.15,,San Jose,US
2025-10-26 18:00:00,0.0,,San Jose,US
2025-10-26 19:00:00,0.0,,San Jose,US
2025-10-26 20:00:00,0.0,,San Jose,US
2025-10-26 21:00:00,0.0,,San Jose,US
2025-10-26 22:00:00,0.0,,San Jose,US
2025-10-26 23:00:00,0.0,,San Jose,US
2025-10-27 00:00:00,0.0,,San Jose,US
2025-10-27 01:00:00,0.0,,San Jose,US
2025-10-27 02:00:00,0.0,,San Jose,US
2025-10-27 03:00:00,0.0,,San Jose,US
2025-10-27 04:00:00,0.0,,San Jose,US
2025-10-27 05:00:00,0.0,,San Jose,US
2025-10-27 06:00:00,0.0,,San Jose,US
2025-10-27 07:00:00,0.0,,San Jose,US
2025-10-27 08:00:00,0.25,,San Jose,US
2025-10-27 09:00:00,0.9,,San Jose,US
2025-10-27 10:00:00,3.2,,San Jose,US
2025-10-27 11:00:00,4.25,,San Jose,US
2025-10-27 12:00:00,4.75,,San Jose,US
2025-10-27 13:00:00,4.7,,San Jose,US
2025-10-27 14:00:00,4.0,,San Jose,US
2025-10-27 15:00:00,2.9,,San Jose,US
2025-10-27 16:00:00,1.55,,San Jose,US
2025-10-27 17:00:00,0.45,,San Jose,US
2025-10-27 18:00:00,0.0,,San Jose,US
2025-10-27 19:00:00,0.0,,San Jose,US
2025-10-27 20:00:00,0.0,,San Jose,US
2025-10-27 21:00:00,0.0,,San Jose,US
2025-10-27 22:00:00,0.0,,San Jose,US
2025-10-27 23:00:00,0.0,46.0,San Jose,US
2025-10-28 00:00:00,0.0,34.0,San Jose,US
2025-10-28 01:00:00,0.0,34.0,San Jose,US
2025-10-28 02:00:00,0.0,,San Jose,US
2025-10-28 03:00:00,0.0,,San Jose,US
2025-10-28 04:00:00,0.0,,San Jose,US
2025-10-28 05:00:00,0.0,,San Jose,US
2025-10-28 06:00:00,0.0,,San Jose,US
2025-10-28 07:00:00,0.05,,San Jose,US
2025-10-28 08:00:00,0.7,,San Jose,US
2025-10-28 09:00:00,1.9,,San Jose,US
2025-10-28 10:00:00,3.15,,San Jose,US
2025-10-28 11:00:00,4.2,,San Jose,US
2025-10-28 12:00:00,4.7,,San Jose,US
2025-10-28 13:00:00,4.6,,San Jose,US
2025-10-28 14:00:00,3.95,,San Jose,US
2025-10-28 15:00:00,2.85,,San Jose,US
2025-10-28 16:00:00,1.55,,San Jose,US
2025-10-28 17:00:00,0.45,,San Jose,US
2025-10-28 18:00:00,0.0,,San Jose,US
2025-10-28 19:00:00,0.0,,San Jose,US
2025-10-28 20:00:00,0.0,,San Jose,US
2025-10-28 21:00:00,0.0,,San Jose,US
2025-10-28 22:00:00,0.0,,San Jose,US
2025-10-28 23:00:00,0.0,56.0,San Jose,US
2025-10-29 00:00:00,0.0,42.0,San Jose,US
2025-10-29 01:00:00,0.0,42.0,San Jose,US
2025-10-29 02:00:00,0.0,,San Jose,US
2025-10-29 03:00:00,0.0,,San Jose,US
2025-10-29 04:00:00,0.0,,San Jose,US
2025-10-29 05:00:00,0.0,,San Jose,US
2025-10-29 06:00:00,0.0,,San Jose,US
2025-10-29 07:00:00,0.05,,San Jose,US
2025-10-29 08:00:00,0.65,,San Jose,US
2025-10-29 09:00:00,1.85,,San Jose,US
2025-10-29 10:00:00,3.1,,San Jose,US
2025-10-29 11:00:00,4.15,,San Jose,US
2025-10-29 12:00:00,4.65,,San Jose,US
2025-10-29 13:00:00,4.55,,San Jose,US
2025-10-29 14:00:00,3.9,,San Jose,US
2025-10-29 15:00:00,2.8,,San Jose,US
2025-10-29 16:00:00,1.5,,San Jose,US
2025-10-29 17:00:00,0.4,,San Jose,US
2025-10-29 18:00:00,0.0,,San Jose,US
2025-10-29 19:00:00,0.0,,San Jose,US
2025-10-29 20:00:00,0.0,,San Jose,US
2025-10-29 21:00:00,0.0,,San Jose,US
2025-10-29 22:00:00,0.0,,San Jose,US
2025-10-29 23:00:00,0.0,59.0,San Jose,US
2025-10-30 00:00:00,0.0,27.0,San Jose,US
2025-10-30 01:00:00,0.0,27.0,San Jose,US
2025-10-30 02:00:00,0.0,,San Jose,US
2025-10-30 03:00:00,0.0,,San Jose,US
2025-10-30 04:00:00,0.0,,San Jose,US
2025-10-30 05:00:00,0.0,,San Jose,US
2025-10-30 06:00:00,0.0,,San Jose,US
2025-10-30 07:00:00,0.05,,San Jose,US
2025-10-30 08:00:00,0.65,,San Jose,US
2025-10-30 09:00:00,1.8,,San Jose,US
2025-10-30 10:00:00,3.05,,San Jose,US
2025-10-30 11:00:00,4.1,,San Jose,US
2025-10-30 12:00:00,4.6,,San Jose,US
2025-10-30 13:00:00,4.5,,San Jose,US
2025-10-30 14:00:00,3.85,,San Jose,US
2025-10-30 15:00:00,2.75,,San Jose,US
2025-10-30 16:00:00,1.45,,San Jose,US
